Group Number,Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location
4,3/30/2016,Lead,4,Copper,0,DAKOTA AVE   ,FLINT,48506,FS1059,Copper,
4,3/30/2016,Lead,4,Copper,190,HERRICK ST   ,FLINT,48532,FS1070,Copper,
4,3/30/2016,Lead,4,Copper,0,BRANDON ST   ,FLINT,48503,FS1205,Copper,KITCHEN WITH FILTER
4,3/31/2016,Lead,4,Copper,0,PETTIBONE AVE   ,FLINT,48507,FS1291,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,4,Copper,120,W JACKSON AVE  ,FLINT,48505,FS1381,Copper,
4,3/30/2016,Lead,4,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS1417,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,4,Copper,0,W MC CLELLAN ST ,FLINT,48505,FS1532,Copper,BATHROOM
4,3/30/2016,Lead,4,Copper,0,SOUTH DR   ,FLINT,48503,FS2033,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,4,Copper,0,E COURT ST  ,FLINT,48503,FS2037,Copper,KITCHEN
4,3/31/2016,Lead,4,Copper,110,E GENESEE ST  ,FLINT,48505,FS2040,Copper,BATHROOM
4,3/30/2016,Lead,4,Copper,70,PIERCE ST   ,FLINT,48503,FS2311,Copper,KITCHEN
4,3/30/2016,Lead,4,Copper,0,W VAN WAGONER AVE ,FLINT,48505,FS2382,Copper,KITCHEN
4,4/5/2016,Lead,5,Copper,70,PIERCE ST   ,FLINT,48503,FS0307,Copper,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,5,Copper,60,EDMUND ST   ,FLINT,48505,FS0317,Copper,KITCHEN WITHOUT FILTER
4,4/1/2016,Lead,5,Copper,70,WINONA ST   ,FLINT,48504,FS0589,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,5,Copper,60,PIERCE ST   ,FLINT,48503,FS1043,Copper,KITCHEN
4,3/31/2016,Lead,5,Copper,130,W YORK AVE  ,FLINT,48505,FS1326,Copper,KITCHEN WITH FILTER
4,4/4/2016,Lead,5,Copper,0,W JACKSON AVE APT 4,FLINT,48505,FS1522,Copper,KITCHEN
4,3/30/2016,Lead,5,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1580,Copper,
4,3/30/2016,Lead,5,Copper,0,E BISHOP AVE  ,FLINT,48505,FS1977,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,5,Copper,60,HOGARTH AVE   ,FLINT,48532,FS2018,Copper,KITCHEN
4,3/30/2016,Lead,5,Copper,60,HERRICK ST   ,FLINT,48532,FS2383,Copper,KITCHEN WITH FILTER
4,3/30/2016,Lead,5,Copper,510,BROWNING AVE   ,FLINT,48507,FS2622,Copper,KITCHEN WITHOUT FILTER
4,4/1/2016,Lead,6,Copper,0,W GENESEE ST  ,FLINT,48504,FS0040,Copper,KITCHEN
4,3/30/2016,Lead,6,Copper,60,LESLIE CT   ,FLINT,48504,FS0141,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,6,Copper,0,MILLER RD   ,FLINT,48503,FS0265,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,6,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0418,Copper,KITCHEN
4,3/30/2016,Lead,6,Copper,90,WINONA ST   ,FLINT,48504,FS0562,Copper,BATHROOM
4,3/30/2016,Lead,6,Copper,80,JANE AVE   ,FLINT,48506,FS1730,Copper,KITCHEN
4,3/30/2016,Lead,6,Copper,170,ALLENDALE PL   ,FLINT,48503,FS1864,Copper,KITCHEN
4,3/30/2016,Lead,6,Copper,80,WINDEMERE AVE   ,FLINT,48503,FS2056,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,7,Copper,0,MAXINE ST   ,FLINT,48503,FS0281,Copper,KITCHEN
4,3/31/2016,Lead,7,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0422,Copper,
4,3/30/2016,Lead,7,Copper,0,E TOBIAS ST  ,FLINT,48503,FS1212,Copper,BATHROOM
4,3/30/2016,Lead,7,Copper,0,LARCHMONT ST   ,FLINT,48503,FS1227,Copper,KITCHEN
4,3/30/2016,Lead,7,Copper,150,MASON ST   ,FLINT,48505,FS1439,Copper,KITCHEN WITHOUT FILTER
4,4/4/2016,Lead,7,Copper,80,LAFAYETTE ST   ,FLINT,48503,FS1485,Copper,BATHROOM
4,3/30/2016,Lead,7,Copper,120,BRENTWOOD DR   ,FLINT,48503,FS1718,Copper,KITCHEN
4,4/4/2016,Lead,7,Copper,0,FRANK ST   ,FLINT,48504,FS2260,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,7,Copper,240,ROBBIE LN   ,FLINT,48505,FS2349,Copper,KITCHEN WITHOUT FILTER
4,4/4/2016,Lead,7,Copper,170,W TWELFTH ST  ,FLINT,48503,FS8006,Copper,KITCHEN
4,3/30/2016,Lead,8,Copper,230,COPEMAN BLVD   ,FLINT,48504,FS0427,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,8,Copper,70,HILLS ST   ,FLINT,48503,FS0997,Copper,
4,3/30/2016,Lead,8,Copper,160,HILLS ST   ,FLINT,48503,FS2303,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,9,Copper,80,WINONA ST   ,FLINT,48504,FS2039,Copper,
4,3/30/2016,Lead,9,Copper,60,BARNEY AVE   ,FLINT,48503,FS2685,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,9,Copper,120,NOLEN DR   ,FLINT,48504,FS2697,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,9,Copper,0,BARTH ST   ,FLINT,48504,FS2718,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,10,Copper,70,KANSAS AVE   ,FLINT,48506,FS0301,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,10,Copper,210,LARCHMONT ST   ,FLINT,48503,FS2657,Copper,KITCHEN
4,3/30/2016,Lead,10,Copper,120,LARCHMONT ST   ,FLINT,48532,FS2708,Copper,KITCHEN
4,3/30/2016,Lead,11,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0547,Copper,KITCHEN WITHOUT FILTER
4,4/1/2016,Lead,11,Copper,460,DALE AVE   ,FLINT,48506,FS2009,Copper,KITCHEN
4,3/31/2016,Lead,12,Copper,60,NORBERT ST   ,FLINT,48504,FS0867,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,12,Copper,60,BLANCHARD AVE   ,FLINT,48503,FS1445,Copper,BATHROOM
4,3/30/2016,Lead,13,Copper,80,E COURT ST  ,FLINT,48503,FS1895,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,13,Copper,0,LAFAYETTE ST   ,FLINT,48503,FS1983,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,13,Copper,130,YALE ST   ,FLINT,48503,FS2701,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,14,Copper,90,HOGARTH AVE   ,FLINT,48532,FS1147,Copper,BATHROOM
4,3/30/2016,Lead,14,Copper,90,FERNDALE PL   ,FLINT,48503,FS5001,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,17,Copper,0,ARLENE AVE   ,FLINT,48532,FS2492,Copper,
4,3/30/2016,Lead,17,Copper,190,VERMILYA AVE   ,FLINT,48507,FS2673,Copper,
4,3/31/2016,Lead,18,Copper,300,SENECA ST   ,FLINT,48504,FS0428,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,18,Copper,180,BRENTWOOD DR   ,FLINT,48503,FS0641,Copper,
4,3/30/2016,Lead,19,Copper,150,HOGARTH AVE   ,FLINT,48503,FS0993,Copper,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,20,Copper,0,W ELDRIDGE AVE  ,FLINT,48505,FS0028,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,21,Copper,150,CONCORD ST   ,FLINT,48504,FS0052,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,25,Copper,0,W GENESEE ST  ,FLINT,48504,FS2119,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,30,Copper,0,E BAKER ST  ,FLINT,48505,FS1597,Copper,KITCHEN
4,3/30/2016,Lead,30,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS2120,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,33,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0046,Copper,BATHROOM
4,3/30/2016,Lead,42,Copper,330,LAFAYETTE ST   ,FLINT,48503,FS2222,Copper,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,43,Copper,130,ARROW LN   ,FLINT,48507,FS2676,Copper,WITHOUT A FILTER
4,3/30/2016,Lead,49,Copper,0,LANDON ST   ,FLINT,48504,FS2736,Copper,KITCHEN
4,3/31/2016,Lead,51,Copper,100,BLUEBERRY LN   ,FLINT,48507,FS2733,Copper,KITCHEN
4,3/30/2016,Lead,53,Copper,100,BROOKSIDE DR   ,FLINT,48503,FS2703,Copper,BATHROOM
4,3/30/2016,Lead,54,Copper,90,HILLS ST   ,FLINT,48503,FS1664,Copper,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,66,Copper,260,SHERWOOD DR   ,FLINT,48503,FS1444,Copper,
4,3/30/2016,Lead,67,Copper,0,PENNSYLVANIA AVE   ,FLINT,48506,FS1682,Copper,KITCHEN
4,3/30/2016,Lead,77,Copper,100,FRANK ST   ,FLINT,48504,FS2313,Copper,KITCHEN
4,4/4/2016,Lead,91,Copper,100,E COURT ST  ,FLINT,48503,FS0288,Copper,BATHROOM
4,3/30/2016,Lead,112,Copper,580,N STEVENSON ST  ,FLINT,48504,FS0510,Copper,BASEMENT FAUCET WITHOUT FILTER
4,3/30/2016,Lead,588,Copper,160,WELCH BLVD   ,FLINT,48504,FS0044,Copper,KITCHEN
4,3/30/2016,Lead,1144,Copper,1910,SALLY CT   ,FLINT,48505,FS0138,Copper,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,1460,Copper,180,HELBER ST   ,FLINT,48504,FS0715,Copper,KITCHEN
4,3/30/2016,Lead,0,Copper,0,MONTANA AVE   ,FLINT,48506,FS0022,Galvanized,KITCHEN
4,3/31/2016,Lead,0,Copper,0,EDWARDS AVE   ,FLINT,48505,FS0025,Galvanized,
4,3/30/2016,Lead,0,Copper,60,W HAMILTON AVE  ,FLINT,48504,FS0045,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0049,Galvanized,BATHROOM
4,3/30/2016,Lead,0,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0050,Galvanized,
4,3/30/2016,Lead,0,Copper,90,BENNETT AVE   ,FLINT,48506,FS0075,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,50,BARTH ST   ,FLINT,48504,FS0087,Galvanized,
4,3/31/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS0093,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,180,ADAMS AVE   ,FLINT,48505,FS0112,Galvanized,
4,4/4/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48503,FS0113,Galvanized,KITCHEN
4,3/31/2016,Lead,0,Copper,0,E TOBIAS ST  ,FLINT,48503,FS0226,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,M L KING AVE ,FLINT,48503,FS0383,Galvanized,
4,4/1/2016,Lead,0,Copper,0,CHURCH ST   ,FLINT,48503,FS0396,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,90,COPEMAN BLVD   ,FLINT,48504,FS0532,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,SENECA ST   ,FLINT,48504,FS0725,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,GREEN ST   ,FLINT,48503,FS1358,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,AVENUE B   ,FLINT,48503,FS1523,Galvanized,
4,3/30/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS1599,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1630,Galvanized,BATHROOM
4,3/30/2016,Lead,0,Copper,130,BARTH ST   ,FLINT,48504,FS1665,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1700,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1700,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,BROWN ST   ,FLINT,48503,FS1745,Galvanized,KITCHEN WITH FILTER
4,3/31/2016,Lead,0,Copper,190,E BAKER ST  ,FLINT,48505,FS1980,Galvanized,
4,3/30/2016,Lead,0,Copper,0,E EDDINGTON AVE  ,FLINT,48503,FS2003,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2004,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,W JACKSON AVE  ,FLINT,48505,FS2163,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,50,CEDAR ST   ,FLINT,48503,FS2225,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,GARLAND ST #1  ,FLINT,48503,FS2231,Galvanized,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2300,Galvanized,KITCHEN
4,3/30/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2323,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,IRENE AVE   ,FLINT,48503,FS2497,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,90,W HAMILTON AVE  ,FLINT,48503,FS0124,Galvanized,BATHROOM
4,3/30/2016,Lead,1,Copper,70,BEARD ST   ,FLINT,48503,FS0177,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,0,MONROE ST   ,FLINT,48503,FS0240,Galvanized,KITCHEN
4,3/30/2016,Lead,1,Copper,0,BARTH ST   ,FLINT,48504,FS0638,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,0,MACKIN RD   ,FLINT,48504,FS0688,Galvanized,
4,3/30/2016,Lead,1,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1075,Galvanized,KITCHEN
4,3/30/2016,Lead,1,Copper,0,E TOBIAS ST  ,FLINT,48503,FS1334,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,0,E LIVINGSTON DR  ,FLINT,48503,FS1362,Galvanized,KITCHEN
4,4/1/2016,Lead,1,Copper,150,LAPEER RD   ,FLINT,48503,FS1413,Galvanized,BATHROOM
4,3/30/2016,Lead,1,Copper,0,HILLS ST   ,FLINT,48503,FS1675,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1722,Galvanized,KITCHEN WITH FILTER
4,3/30/2016,Lead,1,Copper,0,JANE AVE   ,FLINT,48506,FS1738,Galvanized,BATHROOM
4,3/30/2016,Lead,1,Copper,90,BLANCHARD AVE   ,FLINT,48503,FS1761,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,80,GREEN ST   ,FLINT,48503,FS1893,Galvanized,KITCHEN
4,3/30/2016,Lead,1,Copper,90,E MC CLELLAN ST ,FLINT,48505,FS2131,Galvanized,BATHROOM
4,4/4/2016,Lead,1,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS2165,Galvanized,
4,4/4/2016,Lead,1,Copper,180,CRESCENT DR   ,FLINT,48503,FS2306,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,70,ZIMMERMAN ST   ,FLINT,48503,FS2711,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,80,BILLINGS ST   ,FLINT,48505,FS0012,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,BENNETT AVE   ,FLINT,48506,FS0074,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,70,CROMWELL AVE   ,FLINT,48503,FS0184,Galvanized,KITCHEN
4,3/30/2016,Lead,2,Copper,0,GIBSON ST   ,FLINT,48503,FS0191,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,KNAPP AVE   ,FLINT,48503,FS0202,Galvanized,KITCHEN
4,3/30/2016,Lead,2,Copper,0,BRENTWOOD DR   ,FLINT,48503,FS0651,Galvanized,KITCHEN
4,4/4/2016,Lead,2,Copper,0,MASON ST   ,FLINT,48505,FS1060,Galvanized,KITCHEN
4,3/30/2016,Lead,2,Copper,0,NEW YORK AVE  ,FLINT,48506,FS1074,Galvanized,KITCHEN WITHOUT FILTER
4,4/4/2016,Lead,2,Copper,90,ROOME CT   ,FLINT,48503,FS1336,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,E BAKER ST  ,FLINT,48505,FS1357,Galvanized,KITCHEN
4,4/4/2016,Lead,2,Copper,140,E LIVINGSTON DR  ,FLINT,48503,FS1362,Galvanized,KITCHEN
4,3/30/2016,Lead,2,Copper,0,BROWN ST   ,FLINT,48503,FS1576,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,100,WINONA ST   ,FLINT,48504,FS1641,Galvanized,
4,3/30/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1642,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,MAPLEWOOD AVE   ,FLINT,48506,FS2015,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2029,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,E GENESEE ST  ,FLINT,48505,FS2043,Galvanized,KITCHEN
4,3/30/2016,Lead,2,Copper,140,BRANDON ST   ,FLINT,48503,FS2228,Galvanized,KITCHEN
4,3/31/2016,Lead,2,Copper,80,E MOORE ST  ,FLINT,48505,FS2571,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,0,WOLCOTT ST   ,FLINT,48504,FS0079,Galvanized,
4,4/4/2016,Lead,3,Copper,0,BAGLEY ST   ,FLINT,48504,FS0101,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,90,WOODSIDE DR   ,FLINT,48503,FS0178,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,3,Copper,70,FIELDING ST   ,FLINT,48503,FS0204,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,60,W PATERSON ST  ,FLINT,48504,FS0340,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,0,WELCH BLVD   ,FLINT,48504,FS0379,Galvanized,
4,3/30/2016,Lead,3,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1260,Galvanized,BATHROOM WITHOUT FILTER
4,4/4/2016,Lead,3,Copper,80,CLAIRMONT ST   ,FLINT,48503,FS1384,Galvanized,KITHCEN WITHOUT FILTER
4,3/31/2016,Lead,3,Copper,0,E GENESEE ST  ,FLINT,48505,FS1554,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,0,GREEN ST   ,FLINT,48503,FS1900,Galvanized,KITCHEN
4,3/30/2016,Lead,3,Copper,0,E BAKER ST  ,FLINT,48505,FS2232,Galvanized,KITCHEN WITH FILTER
4,3/30/2016,Lead,3,Copper,310,PIERCE ST   ,FLINT,48503,FS2318,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,3,Copper,0,E GENESEE ST  ,FLINT,48505,FS2659,Galvanized,
4,3/30/2016,Lead,4,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS1974,Galvanized,
4,3/31/2016,Lead,4,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2302,Galvanized,
4,3/30/2016,Lead,4,Copper,0,MASON ST   ,FLINT,48505,FS2352,Galvanized,
4,3/30/2016,Lead,4,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2376,Galvanized,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,5,Copper,80,MACKIN RD   ,FLINT,48504,FS0410,Galvanized,KITCHEN
4,3/30/2016,Lead,5,Copper,0,EDWIN AVE   ,FLINT,48505,FS1087,Galvanized,KITCHEN WITHOUT FILTER
4,4/4/2016,Lead,5,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS1520,Galvanized,KITCHEN
4,3/30/2016,Lead,6,Copper,120,MASON ST   ,FLINT,48505,FS1466,Galvanized,
4,3/30/2016,Lead,6,Copper,200,CEDAR ST   ,FLINT,48503,FS1594,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,7,Copper,0,MIDDLETON ST   ,FLINT,48503,FS0206,Galvanized,KITCHEN
4,4/5/2016,Lead,7,Copper,0,WASHINGTON AVE   ,FLINT,48503,FS0272,Galvanized,KITCHEN
4,3/30/2016,Lead,7,Copper,290,LIPPINCOTT BLVD   ,FLINT,48503,FS0312,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,8,Copper,0,DUPONT ST   ,FLINT,48504,FS1422,Galvanized,KITCHEN
4,3/30/2016,Lead,8,Copper,0,CEDAR ST   ,FLINT,48503,FS1962,Galvanized,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,10,Copper,0,FRANK ST   ,FLINT,48504,FS0368,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,10,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS2072,Galvanized,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,10,Copper,80,ALEXANDER ST   ,FLINT,48505,FS2707,Galvanized,
4,3/30/2016,Lead,11,Copper,280,W CARPENTER RD  ,FLINT,48505,FS0144,Galvanized,KITCHEN
4,3/30/2016,Lead,11,Copper,0,CHURCH ST   ,FLINT,48503,FS0238,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,11,Copper,0,W JACKSON AVE APT 1,FLINT,48505,FS1126,Galvanized,
4,3/30/2016,Lead,11,Copper,0,OLIVER ST   ,FLINT,48503,FS1170,Galvanized,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,11,Copper,320,E BAKER ST  ,FLINT,48505,FS1363,Galvanized,
4,3/30/2016,Lead,22,Copper,100,OLIVER ST   ,FLINT,48503,FS1172,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,26,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS1388,Galvanized,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,30,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2002,Galvanized,KITCHEN
4,3/30/2016,Lead,34,Copper,50,THOMAS ST   ,FLINT,48504,FS0431,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,39,Copper,80,KANSAS AVE   ,FLINT,48506,FS0166,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,43,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2200,Galvanized,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,85,Copper,410,SLOAN ST   ,FLINT,48504,FS0084,Galvanized,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,93,Copper,0,MASON ST   ,FLINT,48505,FS1077,Galvanized,KITCHEN
4,3/30/2016,Lead,116,Copper,60,HILLS ST   ,FLINT,48503,FS1752,Galvanized,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,0,Copper,80,LELAND ST   ,FLINT,48507,FS1029,Lead,KITCHEN
4,4/4/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS1067,Lead,
4,4/4/2016,Lead,0,Copper,90,PIERCE ST   ,FLINT,48503,FS1131,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS1964,Lead,KITCHEN
4,4/5/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS2724,Lead,
4,3/30/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS2727,Lead,BATHROOM WITHOUT
4,3/30/2016,Lead,0,Copper,0,E LYNDON AVE  ,FLINT,48505,FS2729,Lead,KITCHEN WITH FILTER
4,3/30/2016,Lead,0,Copper,0,W COURT ST  ,FLINT,48532,FS2732,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,0,Copper,0,FLEMING RD   ,FLINT,48504,FS4000,Lead,BATHROOM WITHOUT FILTER
4,4/4/2016,Lead,0,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS9015,Lead,KITCHEN
4,4/1/2016,Lead,0,Copper,0,PARK ST   ,FLINT,48503,FS9021,Lead,KITCHEN
4,3/31/2016,Lead,0,Copper,0,CLEMENT ST   ,FLINT,48504,FS9037,Lead,
4,3/30/2016,Lead,0,Copper,0,E JACKSON AVE  ,FLINT,48505,FS9043,Lead,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,70,CRAWFORD ST   ,FLINT,48507,FS1551,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,110,CRAWFORD ST   ,FLINT,48507,FS1693,Lead,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,1,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2188,Lead,KITCHEN
4,3/30/2016,Lead,1,Copper,0,ALVORD AVE   ,FLINT,48507,FS2723,Lead,KITCHEN
4,4/4/2016,Lead,1,Copper,0,ALVORD AVE   ,FLINT,48507,FS2725,Lead,BATHROOM WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,100,ALVORD AVE   ,FLINT,48507,FS8005,Lead,KITCHEN WITHOUT FILTER
4,3/31/2016,Lead,1,Copper,0,PINEHURST AVE   ,FLINT,48507,FS9023,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,1,Copper,0,E JACKSON AVE  ,FLINT,48505,FS9042,Lead,
4,4/4/2016,Lead,2,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0297,Lead,KITCHEN
4,3/30/2016,Lead,2,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0336,Lead,KITCHEN WITHOUT FILER
4,3/30/2016,Lead,2,Copper,0,MALLERY ST   ,FLINT,48504,FS0902,Lead,BATHROOM
4,3/30/2016,Lead,2,Copper,0,ALVORD AVE   ,FLINT,48507,FS1379,Lead,BATHROOM
4,4/4/2016,Lead,2,Copper,80,CRESCENT DR   ,FLINT,48503,FS2223,Lead,KITCHEN
4,3/31/2016,Lead,2,Copper,0,OGEMA AVE   ,FLINT,48507,FS2651,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,200,ALVORD AVE   ,FLINT,48507,FS2726,Lead,KITCHEN WITHOUT FILTER
4,3/30/2016,Lead,2,Copper,0,MALLERY ST   ,FLINT,48504,FS9012,Lead,KITCHEN
4,4/1/2016,Lead,2,Copper,0,PARK ST   ,FLINT,48503,FS9022,Lead,KITCHEN WITHOUT FILTER
